class,REAL,RELOP,reloc,words,G,extra_flags,shim,unit,tu,fn,oracle_dir,symsrc,tail_pad,note
REAL0_RELOC_ONLY,0,0,2,28,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,AssignToPlayer__14AIHigh_BTC_CopP15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,59,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,CheckConditionWithCop0__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,76,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,CheckForActivation__18AIHigh_BTC_Wingman,main,xdef,0,
REAL0_CLEAN,0,0,0,17,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,CheckForBlockaderRequest__19AIHigh_BTC_HumanCopPi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,11,86,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,CheckForNewTarget__14AIHigh_BTC_Cop,main,xdef,0,
REAL0_CLEAN,0,0,0,9,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,CheckForWingmanRequest__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,22,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,ClearTrafficToPurgatory__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,Execute__17AIState_NonActive,main,xdef,0,
REAL0_CLEAN,0,0,0,7,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,FalseArrest__14AIHigh_BTC_CopP15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,26,116,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,FindRandomBarrierFreeArea__19AIHigh_BTC_HumanCopiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,24,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,FinishArrest__14AIHigh_BTC_CopP15AIHigh_BTC_Perp,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,FreezeAndEndChase__14AIHigh_BTC_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,27,117,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,FreezeAndEndChase__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,39,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,GetCheckChasePosition__14AIHigh_BTC_CopP8coorddef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,20,118,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,HighExecute__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,12,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,HudOff__14AIHigh_BTC_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,27,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,HudOn__19AIHigh_BTC_HumanCopP15AIHigh_BTC_PerpiP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,41,220,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,NewStage__19AIHigh_BTC_HumanCopiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,28,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,ReleaseAndStartChase__19AIHigh_BTC_HumanCopP15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,17,118,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,RequestBlockader__19AIHigh_BTC_HumanCopi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,71,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,RequestWingman__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,21,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,ResetClearTrafficToPurgatory__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,24,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,SetDesiredSpeed__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,78,340,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,SetupBlockader__18AIHigh_BTC_WingmanP19AIHigh_BTC_HumanCopi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,15,79,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,SetupWingman__18AIHigh_BTC_WingmanP19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,28,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,StartArrest__14AIHigh_BTC_CopP15AIHigh_BTC_Perp,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,TestForRelease__12AIState_Base_8005F678,main,xdef,0,
REAL0_RELOC_ONLY,0,0,11,69,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,UpdateAndCheckTimeLeft__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_CLEAN,0,0,0,16,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,UpdateFreezeModeAndPullOverMode__18AIHigh_BTC_Wingman,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,73,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,UpdateFreezeModeAndPullOverMode__19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_CLEAN,0,0,0,19,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,UpdateWingmanRole__19AIHigh_BTC_HumanCop12Wingman_Role,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,16,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,__14AIHigh_BTC_CopP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,19,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,__18AIHigh_BTC_WingmanP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,29,135,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,__19AIHigh_BTC_HumanCopP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,___12AIState_Base_8005F680,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,___14AIHigh_BTC_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,19,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,___17AIState_NonActive,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,___18AIHigh_BTC_Wingman,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aih_btccop,recon/game/common/aih_btccop.cpp,___19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,32,209,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,AvoidCops__17AIHigh_BTC_AIPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,41,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,CalculateTimeTillContact__17AIHigh_BTC_AIPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,66,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,CheckForActivation__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,40,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,CheckForControlsPressed__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,25,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,ClearForNewStage__15AIHigh_BTC_PerpP19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,Execute__17AIState_NonActive_80061370,main,xdef,0,
REAL0_RELOC_ONLY,0,0,9,64,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,FindClosestCop__17AIHigh_BTC_AIPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,HandleCops__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,20,118,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,HandlePullOver__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,46,304,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,HighExecute__17AIHigh_BTC_AIPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,22,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,HighExecute__20AIHigh_BTC_HumanPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,21,136,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,IsFalseArrest__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,53,363,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,NewStage__17AIHigh_BTC_AIPerpP19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,27,136,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,NewStage__20AIHigh_BTC_HumanPerpP19AIHigh_BTC_HumanCop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,46,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,NotifyCopsOfArrestComplete__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,46,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,NotifyCopsOfArrest__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,46,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,NotifyCopsOfFalseArrest__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,46,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,NotifyHumanCopsOfArrestHud__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,49,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,ReleaseCops__15AIHigh_BTC_Perp,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,TestForRelease__12AIState_Base_800613C4,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,34,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,__17AIHigh_BTC_AIPerpP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,___12AIState_Base_800613CC,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,20,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,___17AIHigh_BTC_AIPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,19,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,___17AIState_NonActive_80061378,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/aih_btcperp,recon/game/common/aih_btcperp.cpp,___20AIHigh_BTC_HumanPerp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,35,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,AssignToPlayer__10AIHigh_CopP13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,39,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,CheckForNeedyPlayers__10AIHigh_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,19,152,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,CheckForNewTarget__10AIHigh_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,38,202,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,CheckForNewTriggers__10AIHigh_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,21,94,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,CheckForWipeOut__10AIHigh_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,44,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,GetCheckChasePosition__10AIHigh_CopP8coorddef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,30,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,SetTuningLevers__10AIHigh_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,19,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,__10AIHigh_CopP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aih_cop,recon/game/common/aih_cop.cpp,___10AIHigh_Cop,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,15,4,,,game/common/aih_hum,recon/game/common/aih_hum.cpp,HighExecute__12AIHigh_Human,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,4,,,game/common/aih_hum,recon/game/common/aih_hum.cpp,__12AIHigh_HumanP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/aih_hum,recon/game/common/aih_hum.cpp,___12AIHigh_Human,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,43,4,,,game/common/aih_opp,recon/game/common/aih_opp.cpp,DoProvokedAttack__15AIHigh_Opponent,main,xdef,0,
REAL0_RELOC_ONLY,0,0,34,203,4,,,game/common/aih_opp,recon/game/common/aih_opp.cpp,HighExecute__15AIHigh_Opponent,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,17,4,,,game/common/aih_opp,recon/game/common/aih_opp.cpp,__15AIHigh_OpponentP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/aih_opp,recon/game/common/aih_opp.cpp,___15AIHigh_Opponent,main,xdef,0,
REAL0_RELOC_ONLY,0,0,15,184,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,CheckForNewLevel__13AIHigh_Playeri,main,xdef,0,
REAL0_RELOC_ONLY,0,0,27,225,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,CheckIfABlockadeCanBeSetup__13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,70,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,CleanupBlockaders__13AIHigh_Playeri,main,xdef,0,
REAL0_RELOC_ONLY,0,0,13,104,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,HandleCops__13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,52,307,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,HandlePullOver__13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,15,83,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,HandleSpeech__13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,28,162,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,MaintainAvailableCops__13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,107,674,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,SetupBlockade__13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,129,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,__13AIHigh_PlayerP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/aih_play,recon/game/common/aih_play.cpp,___13AIHigh_Player,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,53,4,,,game/common/aih_traf,recon/game/common/aih_traf.cpp,CheckForCops__14AIHigh_TrafficPi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,30,149,4,,,game/common/aih_traf,recon/game/common/aih_traf.cpp,CheckForNewTriggers__14AIHigh_Traffic,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,67,4,,,game/common/aih_traf,recon/game/common/aih_traf.cpp,CopCheck__14AIHigh_TrafficPi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,89,547,4,,,game/common/aih_traf,recon/game/common/aih_traf.cpp,HighExecute__14AIHigh_Traffic,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,16,4,,,game/common/aih_traf,recon/game/common/aih_traf.cpp,__14AIHigh_TrafficP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aih_traf,recon/game/common/aih_traf.cpp,___14AIHigh_Traffic,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,35,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,AIHigh_CleanUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,14,66,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,AIHigh_Execute__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,AIHigh_Restart1__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,10,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,AIHigh_Restart2__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,70,234,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,AIHigh_StartUp__Fv,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,Execute__12AIState_None,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,HighExecute__11AIHigh_None,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,TestForRelease__12AIState_Base,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,43,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,__11AIHigh_BaseP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,29,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,___11AIHigh_Base,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,___11AIHigh_None,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,___12AIState_Base,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,13,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,___12AIState_None,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,10,4,,,game/common/aihigh,recon/game/common/aihigh.cpp,___15AIHigh_BTC_Perp,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,14,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_CleanUp1__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,50,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_CleanUp2__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,30,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_ClearAICar__FP8Car_tObj,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_DeInitAICar2__FP8Car_tObj,main,xdef,0,
REAL0_CLEAN,0,0,0,32,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_DeInitAICar__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,26,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_InitAICar2__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,21,117,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_InitAICar__FP8Car_tObjP10Udff_tInfo,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,30,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_IsNonStandardCarFile__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,10,23,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_LoadConfigs__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,24,72,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_LoadPhysicsConfig__FP10Udff_tInfo,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,3,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_Reset1__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,23,65,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_Reset2__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,74,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_RestartAICar__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,29,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_StartUp1__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,20,54,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AIInit_StartUp2__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,20,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AI_TrafficCleanUp__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,39,4,,,game/common/aiinit,recon/game/common/aiinit.cpp,AI_TrafficStartUp__Fv,main,xdef,0,
REAL0_CLEAN,0,0,0,6,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_Debug__FPce,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,25,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_EvaluateLife__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,8,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_IsCarInAnyVisibleArea__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,43,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_IsCoordInThisLiveArea__FP8coorddefP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,25,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_IsCoordInThisVisibleArea__FP8coorddefP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,33,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_IsPositionInAnyVisibleArea__FP8coorddef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,40,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_IsSliceCloseToAnyCopCar__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,40,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_IsSliceInAnyVisibleArea__Fi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,33,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_IsTrafficCarInAnyLiveArea__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,32,129,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_PlaceCarAtLocation__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,15,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_PlaceCarAtLocation__FP8Car_tObjiiiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,23,77,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_RCPickDesiredLatPosition__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,60,270,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_RCPickSliceAndDirection__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,1,12,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_RCSetSpeeds__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,14,97,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_ReencarnateCopByLatPosAndRotation__FP8Car_tObjiiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,12,108,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_ReencarnateCopByPosition__FP8Car_tObjiiP8coorddefP10matrixtdef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,18,97,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_ReencarnateCopBySlice__FP8Car_tObjiiii,main,xdef,0,
REAL0_RELOC_ONLY,0,0,20,131,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_ReencarnateTrafficByPosition__FP8Car_tObjiiP8coorddefP10matrixtdef,main,xdef,0,
REAL0_RELOC_ONLY,0,0,15,44,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_ReencarnateTraffic__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,2,21,4,,,game/common/ailife,recon/game/common/ailife.cpp,AILife_SetInitialSlicePositionOrientationEtc__FP8Car_tObj,main,xdef,0,
REAL0_CLEAN,0,0,0,2,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_Cleanup__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,17,67,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_LoadGlue__FP10Udff_tInfo,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,19,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_LoadGridAndSetPersonalityIndexes__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,56,209,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_LoadPersonalityData__FP10Udff_tInfo,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,55,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_LoadScriptData__FP10Udff_tInfo,main,xdef,0,
REAL0_RELOC_ONLY,0,0,6,25,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_SetPersonalityPointers__Fv,main,xdef,0,
REAL0_RELOC_ONLY,0,0,8,50,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_SetPersonality__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,45,105,4,,,game/common/aiperson,recon/game/common/aiperson.cpp,AIPerson_Startup__Fv,main,xdef,0,
REAL0_CLEAN,0,0,0,19,4,,,game/common/aiphysic,recon/game/common/aiphysic.cpp,AIPhysic_CalcDeceleration__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,7,65,4,,,game/common/aiphysic,recon/game/common/aiphysic.cpp,AIPhysic_CalculateGear__FP8Car_tObj,main,xdef,0,
REAL0_RELOC_ONLY,0,0,5,66,4,,,game/common/aiphysic,recon/game/common/aiphysic.cpp,AIPhysic_CalculateRampedDesiredLatPos__FP8Car_tObj9eRampType,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,72,4,,,game/common/aiphysic,recon/game/common/aiphysic.cpp,AIPhysic_CalculateRoadPosition__FP8coorddefi,main,xdef,0,
REAL0_RELOC_ONLY,0,0,4,46,4,,,game/common/aiphysic,recon/game/common/aiphysic.cpp,AIPhysic_ChangeDirection__FP8Car_tObji,main,xdef,0,
REAL0_RELOC_ONLY,0,0,3,54,4,,,game/common/aiphysic,recon/game/common/aiphysic.cpp,AIPhysic_CheckForBadPosition__FP8Car_tObj,main,xdef,0,
